Article ID,Domain,Date,Category,Headline_English,Content_English,Label,Source,Relation,F-Type
79,Facebook Page,2025-12-09 4:51:00,Education,DU 'C' Unit admission test question paper leaked,"The admission test for the first year undergraduate program of the 'Business Education Unit' of Dhaka University in the 2025-26 academic year was held on December 6 (Saturday). In view of this, DU 'C' Unit (Business Education Unit) claims the credit for leaking the question paper of the admission test. '‎‎Dhaka University Admission Test 2025-2026 'C' Unit I gave some parts of the questions for free, come and compare them after the test. I gave them 11 hours before the start of the test, this is enough for proof. Those who need questions for Medical, Dhaka and Khulna University Admission Test, please contact us quickly inbox.' The questions of the DU C Unit exam held today are coming to us, some parts of the questions were given for free 12 hours before the test. This is enough for proof. Those who want to collect the complete questions in exchange for money can contact us quickly inbox. If you want to get 100% original questions of Dhaka, Guch University Admission Test 2025, please contact us inbox. Thank you all.",0,rumorscanner.com,Related,Fake
80,Facebook Page,2025-12-08 5:45:00,Politics,"If the Awami League does not participate in the elections, the elections will not be valid.",'Elections will not be valid if Awami League does not participate' to President Shahabuddin Chuppu,0,rumorscanner.com,Related,Fake
81,Facebook Page,2025-12-08 3:48:00,Politics,Donald Trump's negative comments about Dr. Yunus,"A video has been circulating on social media demanding comments from US President Donald Trump, implicating Dr. Muhammad Yunus, the chief advisor to the interim government since last November. In the video, Trump can be heard saying, “I know from reliable sources that Dr. Yunus has been planning and killing people in a very meticulous manner and blaming it on the Awami League. More than 3,000 policemen in Bangladesh have been killed as a result of Dr. Yunus’ meticulous planning.”",0,rumorscanner.com,Related,Fake
82,Facebook Page,2025-12-08 3:18:00,Politics,"'If AL holds a procession in Delhi, I will throw Hasina out': Narendra Modi","The International Crimes Tribunal has given its verdict in the case filed against ousted Prime Minister Sheikh Hasina for crimes against humanity committed during the Lai uprising. She has been sentenced to death on two charges. In this context, 'If Awami League holds a procession in Delhi, I will throw Hasina out - Narendra Modi'",0,rumorscanner.com,Related,Altered
83,Facebook Page,2025-12-07 5:05:00,Politics,Dr. Yunus postpones election due to Khaleda Zia's illness,"BNP Chairperson Khaleda Zia has been undergoing treatment at Evercare Hospital in the capital since November 23 for various physical complications including respiratory problems. Her physical condition is not stable yet. Due to this, no final decision has been taken on taking her to London for better treatment. Meanwhile, the 13th National Parliament election is scheduled to be held in February 2026 next year. In view of this, Chief Advisor Dr. Muhammad Yunus recently said under the title 'Election date will be announced anew'",0,rumorscanner.com,Related,Fake
84,Facebook Page,2025-12-05 9:20:00,Politics,"Claim of 3,600 murders in 14 months due to internal strife in Jamaat","Bangladesh Jamaat-e-Islami's internal conflict has resulted in 3,600 murders across the country in the last 14 months. Even though they want to file a case in the aforementioned murders, the police are not taking any cases.",0,rumorscanner.com,Related,Fake
85,Facebook Page,2025-12-09 4:25:00,Politics,Dr. Yunus gave 20 crore taka to get a verdict against Sheikh Hasina,"The International Crimes Tribunal sentenced ousted Prime Minister Sheikh Hasina to death on November 17 after finding her guilty in a case of crimes against humanity committed during the July Movement. In light of this, it has recently been claimed that the Chief Prosecutor of the International Crimes Tribunal, Tajul Islam, said, “Dr. Yunus gave me 20 crores to give a false verdict against Sheikh Hasina, the countrymen will forgive me.”",0,rumorscanner.com,Related,Fake
86,Facebook Page,2025-12-02 5:05:00,Politics,Attorney General's statement that Sheikh Hasina's death sentence will be overturned,"Recently, a video has been circulated on the internet quoting Army Chief General Waqar-uz-Zaman and Attorney General Md. Asaduzzaman, demanding that “there is no point in apologizing” and “Hasina’s death sentence be quashed.” In the video, Attorney General Md. Asaduzzaman can be heard saying, “We think that verdict should not exist. Why should it not? The verdict has been purposefully written to benefit a particular party.”",0,fact-watch.org,Related,Altered
87,Facebook Page,2025-12-01 5:32:00,Politics,British court sentences Tulip Siddiqui to two years in prison,"Sheikh Rehana's daughter and British MP Tulip Siddique has been sentenced to 2 years in prison by a British court.
",0,rumorscanner.com,Related,Fake
88,Facebook Page,2025-12-14 12:48:00,Entertainment,Three Bollywood Khans donate money to Babri Masjid,"Bollywood stars Shah Rukh Khan, Salman Khan and Aamir Khan are donating large sums of money to the initiative to rebuild the Babri Masjid in Murshidabad, India.",0,fact-watch.org,Related,Fake
89,Facebook Page,2025-12-11 5:48:00,Miscellaneous,Babri Mosque is being built in Bangladesh,"The Babri Mosque in Ayodhya, which is associated with the memory of Mughal Emperor Babur, was demolished on December 6, 1992, at the initiative of leaders and activists of some Hindutva organizations including the Vishwa Hindu Parishad. Some initiatives can be seen in different parts of the world to preserve the memory of that mosque. The Indian government had allocated 5 acres of land for the construction of the 'Ayodhya Mosque', 22 kilometers away from the demolished original mosque. However, due to some complications including the design of the mosque, work has not started yet. An initiative was taken to build a new mosque in the style of the Babri Mosque and with the same name in Kalatia, Mohammadpur under Keraniganj police station of Dhaka. Babri Mosque is being built in Bangladesh",0,fact-watch.org,Related,Fake
90,Earki.com,2025-11-24 17:25:00,Politics,"Islamic Movement asks Jamaat for 200 seats! Jamaat says, if you get it from anyone, give us 100 too","Bargaining in politics is nothing new, but recently, a news has been doing the rounds that the Islamic Movement Bangladesh (IAB) is demanding 200 seats from Jamaat-e-Islami in the upcoming elections. The matter has created a lot of laughter in the country's political circles. It is learnt from unreliable (but undisclosed) sources that upon hearing this demand, the Jamaat Ameer immediately sat down in a whisper meeting and made an unimaginable counter-proposal. After this sky-high demand, a special message was sent from the Jamaat headquarters. In that message, the Jamaat Ameer thanked the IAB and politely said, ""Thank you for your generosity. But you should know that we are also in a state of need to bring salt. If we really had the capacity to give 200 seats to someone, we would have formed the government after August 5th! Now our request is, if you can get 300 seats from somewhere, please give us the opportunity to hold elections with at least 100 seats from there."" We also want to fly in the sky! 
A political analyst, who did not want to be named, joked about this incident, saying, ""It's like a rickshaw puller telling another rickshaw puller, 'Listen brother, I will be friends with you only if you give me 200 bighas of land.'"" Political observers believe that this demand of the Islamic Movement was basically a kick-off for negotiations, where they might want to get 1-2 seats. On the other hand, Jamaat's counter-response proves that they are quite aware of their current real situation.",0,Reporter,Unrelated,Satire
91,Earki.com,2025-11-23 16:05:00,Politics,DUCSU leaders became nostalgic after listening to Jamaat leader Shahjahan Chowdhury's speech,"Recently, Jamaat leader Shahjahan Chowdhury is being criticized for several of his statements in a meeting. There, he said, the election is not only about the people... we have to bring all those who are in the administration in their constituency under our control. They will rise up to our words, sit on our words, arrest us on our words, file cases on our words. After hearing this statement, while others commented negatively on the matter, DUCSU leaders have become quite nostalgic about the matter. When asked what the reason for their nostalgia is, they became even more emotional. Some of them even started laughing when they heard the administration being 'brought under'. However, some of the DUCSU leaders got quite angry when asked the reason, one of them said to our reporter, 'Fascist's friend! Foreign nut seller! Who is asking you to enter the campus?' 

Many ignorant people have also called this Jamaat leader's statement a demo version of the new democracy. On the other hand, it has been heard that some of the fugitive Awami League members are feeling quite nostalgic about this leader's statement, because this is the first time anyone has made such a statement since the Awami League.",0,Reporter,Unrelated,Satire
92,Earki.com,2025-11-16 14:40:00,Politics,"Awami League is changing its name, the new name is Bangladesh Online League","Tired and frustrated by living an online-dependent life for the past few days, the Awami League has finally been forced to admit its reality. Even though no one cares on the field, the party's activities in these areas - status, live, reactions on Facebook - have been flourishing day by day, and finally the party's announcement came: the new name of the party will be Bangladesh Online League (BAL). The president of the party's fugitive branch said in an exclusive video message from a mysterious hole in India, since we are doing all the work online - starting from the shutdown announcement to the lockdown declaration, the name of the party also needs to be online-friendly. From now on, we will do status-based politics. The thought of going on the field is out. The game will be online, come and play. However, the mother of humanity, Sheikh Hasina, is a little angry at the announcement of the party's name change. Addressing the leaders and activists of her party, she said, ""I am in this situation today because of the children of Razakars like you. If I could kill people properly in reality instead of online, I would not have to live in the next room today.""",0,Reporter,Unrelated,Satire
93,Earki.com,2025-11-12 18:31:00,Politics,"Girls demand money from Jamaat Ameer, not respect","Jamaat Ameer Dr. Shafiqur Rahman said that they will reduce women's working hours to 5 hours so that women can handle housework and child-rearing. He also said that if women do housework instead of going to the workplace, the government will honor them. But the women's society disagreed with Ameer Saheb's statement. One woman said from her fake ID, ""I want money, not respect."" Explaining the matter further, another woman told eRK from her fake ID, ""We have done a lot of calculations and see that respect cannot buy anything. You cannot even fulfill your hobbies with respect. I do all the housework. My husband respects me. But at the end of the day, the house is in his name. His money is in the bank balance! My bank balance is zero. I wanted to go to Nepal to relax a little, but when I went, I found that plane tickets could not be purchased with respect. I could not even purchase a bus ticket to Sajek with respect. Will those who have no father, whose husband is sick or has logged out of the world, now live on respect? 
Another woman said, we understand these respect-taunts. Earlier, fathers and brothers have killed their wealth by giving respect. They have killed the money they have saved. The husband has killed the provident fund of a lifetime. These hunks and pankis will not work. You keep your respect, explain to us your rights. Isn't respect a good thing? To our question, this woman leader said, respect is a good thing, but it is not as good as money. If I had money, I would buy some respect from the supermarket. You cannot get money with respect, but you can get respect with money. 

Another woman said, addressing the Ameer of Jamaat, I will give you lakhs of respect, for now leave politics and focus on household chores.",0,Reporter,Unrelated,Satire
